LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum vulgare	99439	Taraxacum campylodes	1292044	8838184	26	Seed dry mass	30	Seed dry mass	dry seed mass (mg)	0.387	mg	Single				0.387	mg			1.2026	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum vulgare	99439	Taraxacum campylodes	1292044	8838181	26	Seed dry mass	177	Seed mass	original seed mass (mg)	0.387	mg	Single				0.387	mg			2.03481	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum vulgare	99439	Taraxacum campylodes	1292488	8844564	26	Seed dry mass	30	Seed dry mass	dry seed mass (mg)	0.952	mg	Single				0.952	mg			1.28459	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum vulgare	99439	Taraxacum campylodes	1292488	8844561	26	Seed dry mass	177	Seed mass	original seed mass (mg)	0.952	mg	Single				0.952	mg			1.2454	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum officinale	99439	Taraxacum campylodes	1299518	8914973	26	Seed dry mass	30	Seed dry mass	dry seed mass (mg)	0.54	mg	Single				0.54	mg			0.528743	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum officinale	99439	Taraxacum campylodes	1299518	8914969	26	Seed dry mass	177	Seed mass	original seed mass (mg)	0.54	mg	Single				0.54	mg			1.59259	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum officinale	99439	Taraxacum campylodes	1299530	8915272	26	Seed dry mass	30	Seed dry mass	dry seed mass (mg)	0.5	mg	Single				0.5	mg			0.559208	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Moles	Angela	28	Global Seed Mass, Plant Height Database	Taraxacum officinale	99439	Taraxacum campylodes	1299530	8915268	26	Seed dry mass	177	Seed mass	original seed mass (mg)	0.5	mg	Single				0.5	mg			1.69475	Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	55918	849282	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.8	g / 1000 seeds	Single				0.8	mg			0.803939	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum vulgare	99439	Taraxacum campylodes	57089	855057	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.952	g / 1000 seeds	Single				0.952	mg		8844564	1.28459	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	58434	861755	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.545	g / 1000 seeds	Single				0.545	mg			0.525095	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	59079	864980	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.81	g / 1000 seeds	Single				0.81	mg			0.838264	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	64911	893298	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.858	g / 1000 seeds	Single				0.858	mg			0.997336	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	66137	899428	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.616	g / 1000 seeds	Single				0.616	mg			0.476618	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale	99439	Taraxacum campylodes	66143	899454	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.54	g / 1000 seeds	Single				0.54	mg		8914973	0.528743	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	66155	899511	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.54	g / 1000 seeds	Single				0.54	mg		8914973	0.528743	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	66532	901396	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.378	g / 1000 seeds	Single				0.378	mg			1.26761	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale	99439	Taraxacum campylodes	67527	906371	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.53	g / 1000 seeds	Single				0.53	mg			0.536142	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	70816	922732	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.486	g / 1000 seeds	Single				0.486	mg			0.573204	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	70822	922762	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.8	g / 1000 seeds	Single				0.8	mg			0.803939	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	70823	922767	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.858	g / 1000 seeds	Single				0.858	mg			0.997336	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum vulgare	99439	Taraxacum campylodes	72781	932315	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.387	g / 1000 seeds	Single				0.387	mg		8838184	1.2026	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale	99439	Taraxacum campylodes	74572	940896	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.5	g / 1000 seeds	Single				0.5	mg		8915272	0.559208	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	77695	955426	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.68	g / 1000 seeds	Single				0.68	mg			0.43749	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale	99439	Taraxacum campylodes	79260	963167	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	1.2	g / 1000 seeds	Single				1.2	mg			1.92429	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	79862	966144	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.62	g / 1000 seeds	Single				0.62	mg			0.474056	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg.	99439	Taraxacum campylodes	80131	967489	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	0.64	g / 1000 seeds	Single				0.64	mg		23945022	0.461488	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673393	26	Seed dry mass	30	Seed dry mass	Seed mass (mg)	0.639	mg	Mean				0.639	mg			0.462107	Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.	Continuous (mg air-dry mass)		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1305960	9022074	26	Seed dry mass	30	Seed dry mass	seed mass	0.57	(mg)	Single				0.57	mg			0.50734	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1306004	9023383	26	Seed dry mass	30	Seed dry mass	seed mass	0.57	(mg)	Single				0.57	mg		9022074	0.50734	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1306036	9024306	26	Seed dry mass	30	Seed dry mass	seed mass	0.57	(mg)	Single				0.57	mg		9022074	0.50734	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1306074	9025425	26	Seed dry mass	30	Seed dry mass	seed mass	0.57	(mg)	Single				0.57	mg		9022074	0.50734	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1306106	9026363	26	Seed dry mass	30	Seed dry mass	seed mass	0.57	(mg)	Single				0.57	mg		9022074	0.50734	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1306135	9027208	26	Seed dry mass	30	Seed dry mass	seed mass	0.57	(mg)	Single				0.57	mg		9022074	0.50734	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	1306256	9030925	26	Seed dry mass	30	Seed dry mass	seed mass	0.7	(mg)	Single				0.7	mg			0.434977	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Platanthera bifolia	42574	Platanthera bifolia	1307288	9060112	26	Seed dry mass	30	Seed dry mass	seed mass	0.001187	(mg)	Single				0.001187	mg			3.01701	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Platanthera bifolia	42574	Platanthera bifolia	1307413	9063630	26	Seed dry mass	30	Seed dry mass	seed mass	0.001187	(mg)	Single				0.001187	mg		9060112	3.01701	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Garnier	Eric	45	The VISTA Plant Trait Database	Platanthera bifolia	42574	Platanthera bifolia	1307547	9067395	26	Seed dry mass	30	Seed dry mass	seed mass	0.001187	(mg)	Single				0.001187	mg		9060112	3.01701	Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.	seed dry ? Mass		
Kühn	Ingolf	4	BiolFlor Database	Euphorbia verrucosa	23624	Euphorbia verrucosa	657986	3164082	26	Seed dry mass	30	Seed dry mass	Seed dry weight MIT	2.456	mg	Mean				2.456	mg			3.31248	Kühn, I., W. Durka, and S. Klotz. 2004. BiolFlor - a new plant-trait database as a tool for plant invasion ecology. Diversity and Distribution 10 363-365.			
Poschlod	Peter	71	BIOPOP: Functional Traits for Nature Conservation	Euphorbia verrucosa	23624	Euphorbia verrucosa	846076	4959151	26	Seed dry mass	30	Seed dry mass	Seed mass	129.4	mg	Mean				129.4	mg			7.64153	Poschlod, P., M. Kleyer, A. K. Jackel, A. Dannemann, and O. Tackenberg. 2003. BIOPOP - a database of plant traits and Internet application for nature conservation. Folia Geobotanica 38:263-271.			
Poschlod	Peter	71	BIOPOP: Functional Traits for Nature Conservation	Euphorbia verrucosa	23624	Euphorbia verrucosa	846081	4959182	26	Seed dry mass	30	Seed dry mass	Seed mass	1.7	mg	Mean				1.7	mg			4.32905	Poschlod, P., M. Kleyer, A. K. Jackel, A. Dannemann, and O. Tackenberg. 2003. BIOPOP - a database of plant traits and Internet application for nature conservation. Folia Geobotanica 38:263-271.			
Poschlod	Peter	71	BIOPOP: Functional Traits for Nature Conservation	Seseli annuum	49828	Seseli annuum	903608	5191162	26	Seed dry mass	30	Seed dry mass	Seed mass	0.4	mg	Mean				0.4	mg			1.7288	Poschlod, P., M. Kleyer, A. K. Jackel, A. Dannemann, and O. Tackenberg. 2003. BIOPOP - a database of plant traits and Internet application for nature conservation. Folia Geobotanica 38:263-271.			
Louault	Frédérique	80	French Massif Central Grassland Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	930392	5337575	26	Seed dry mass	30	Seed dry mass	Seed mass 	0.4191	mg per seed	Single				0.4191	mg			0.982419	Louault, F., V. D. Pillar, J. Aufrere, E. Garnier, and J. F. Soussana. 2005. Plant traits and functional types in response to reduced disturbance in a semi-natural grassland. Journal of Vegetation Science 16:151-160.	Preparation and weighing of seeds as in Cornelissen et al. (2003)		
Louault	Frédérique	80	French Massif Central Grassland Trait Database	Taraxacum officinale	99439	Taraxacum campylodes	930400	5337831	26	Seed dry mass	30	Seed dry mass	Seed mass 	0.4951	mg per seed	Single				0.4951	mg			0.563107	Louault, F., V. D. Pillar, J. Aufrere, E. Garnier, and J. F. Soussana. 2005. Plant traits and functional types in response to reduced disturbance in a semi-natural grassland. Journal of Vegetation Science 16:151-160.	Preparation and weighing of seeds as in Cornelissen et al. (2003)		
Green	Walton	92	PLANTSdata USDA	Taraxacum officinale F.H. Wigg.	99439	Taraxacum campylodes	943323	5785889	26	Seed dry mass	30	Seed dry mass	Seed per Pound	562480	1/pound	Single				0.805181607745409	mg			0.821778	Green, W. 2009. USDA PLANTS Compilation, version 1, 09-02-02. (http://bricol.net/downloads/data/PLANTSdatabase/) NRCS: The PLANTS Database (http://plants.usda.gov, 1 Feb 2009). National Plant Data Center: Baton Rouge, LA 70874-74490 USA.			
Liu	Udayangani	119	Seed Information Database (SID) Seed Mass 2010	Taraxacum officinale F.H.Wigg. Orthodox	99439	Taraxacum campylodes	1011891	6245549	26	Seed dry mass	30	Seed dry mass	Seed Mass	0.7	g / 1000 seeds	Single				0.7	mg		57477829	0.434977	Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014	1000 seed weigth		
Liu	Udayangani	119	Seed Information Database (SID) Seed Mass 2010	Taraxacum officinale agg. L. Orthodox	99439	Taraxacum campylodes	1011892	6245550	26	Seed dry mass	30	Seed dry mass	Seed Mass	0.7	g / 1000 seeds	Single				0.7	mg		57477829	0.434977	Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014	1000 seed weigth		
Liu	Udayangani	119	Seed Information Database (SID) Seed Mass 2010	Taraxacum vulgare (Lam.) Schrank	99439	Taraxacum campylodes	1011897	6245555	26	Seed dry mass	30	Seed dry mass	Seed Mass	0.67	g / 1000 seeds	Single				0.67	mg			0.443354	Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014	1000 seed weigth		
Liu	Udayangani	119	Seed Information Database (SID) Seed Mass 2010	Taraxacum officinale F.H.Wigg. Orthodox	99439	Taraxacum campylodes	1031989	6265647	26	Seed dry mass	30	Seed dry mass	Seed Mass	0.7	g / 1000 seeds	Single				0.7	mg		57477829	0.434977	Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014	1000 seed weigth		
Liu	Udayangani	119	Seed Information Database (SID) Seed Mass 2010	Taraxacum officinale agg. L. Orthodox	99439	Taraxacum campylodes	1031990	6265648	26	Seed dry mass	30	Seed dry mass	Seed Mass	0.7	g / 1000 seeds	Single				0.7	mg		57477829	0.434977	Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014	1000 seed weigth		
Liu	Udayangani	119	Seed Information Database (SID) Seed Mass 2010	Taraxacum vulgare (Lam.) Schrank	99439	Taraxacum campylodes	1031995	6265653	26	Seed dry mass	30	Seed dry mass	Seed Mass	0.67	g / 1000 seeds	Single				0.67	mg		6245555	0.443354	Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014	1000 seed weigth		
Ford	Henry	174	Ecological Flora of the British Isles	Taraxacum officinale agg.	99439	Taraxacum campylodes	1590474	11024696	26	Seed dry mass	30	Seed dry mass	Seed weight: 3. mean (mg)	0.6	mg	Single				0.6	mg			0.487036	Fitter, A. H. and H. J. Peat 1994. The Ecological Flora Database. Journal of Ecology 82:415-425.	5.34		
Laughlin	Daniel	193	Plant Traits for Pinus and Juniperus Forests in Arizona	Taraxacum officinale	99439	Taraxacum campylodes	1401752	10272785	26	Seed dry mass	30	Seed dry mass	SeedMass	0.272	mg	Single				0.272	mg			2.17693	Laughlin, D. C., J. J. Leppert, M. M. Moore, and C. H. Sieg. 2010. A multi-trait test of the leaf-height-seed plant strategy scheme with 133 species from a pine forest flora. Functional Ecology 24:493-501.	mg (average of many seeds)		
Wang	Zhonglei	219	Seed Mass from Literature	Taraxacum officinale	99439	Taraxacum campylodes	1651924	11179526	26	Seed dry mass	30	Seed dry mass	Seed Dry Mass	0.575	mg	Single				0.575	mg			0.503883	unpub.	naturally dried		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale F.H.Wigg.	99439	Taraxacum campylodes	1912545	16321485	26	Seed dry mass	30	Seed dry mass	Mean 1000 Seed Weight	0.7	g / 1000 seeds	Single				0.7	mg		57477829	0.434977	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2011).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum officinale agg. L.	99439	Taraxacum campylodes	1912546	16321490	26	Seed dry mass	30	Seed dry mass	Mean 1000 Seed Weight	0.7	g / 1000 seeds	Single				0.7	mg		57477829	0.434977	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2011).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Taraxacum vulgare (Lam.) Schrank	99439	Taraxacum campylodes	1912555	16321502	26	Seed dry mass	30	Seed dry mass	Mean 1000 Seed Weight	0.67	g / 1000 seeds	Single				0.67	mg		6245555	0.443354	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2011).			
