LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514895	20946442	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	27.801	mm2/mg	Single				27.801	mm2 mg-1			1.06026	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514895	20946446			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514895	20946447			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514895	20946448			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946449			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946450			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946451			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946452			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-4											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946459	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	33.493	mm2/mg	Single				33.493	mm2 mg-1			1.47407	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946463			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946464			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514896	20946465			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946466			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946467			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946468			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946469			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-5											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946476	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	0	mm2/mg	Single				0	mm2 mg-1				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946480			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946481			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514897	20946482			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946483			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946484			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946485			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946486			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-6											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946493	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	4.352	mm2/mg	Single				4.352	mm2 mg-1			7.49091	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946497			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946498			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514898	20946499			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946500			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946501			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946502			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946503			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-7											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946510	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	39.394	mm2/mg	Single				39.394	mm2 mg-1			1.83459	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946514			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946515			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514899	20946516			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946517			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946518			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946519			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946520			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-8											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946527	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	38.872	mm2/mg	Single				38.872	mm2 mg-1			1.80496	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946531			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946532			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514900	20946533			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946534			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946535			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946536			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946537			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-9											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946544	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	26.183	mm2/mg	Single				26.183	mm2 mg-1			0.927052	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946548			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946549			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514901	20946550			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946551			61	Altitude	elevation	1059.49						1059.49	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946552			60	Longitude	X	10.561204						10.561204					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946553			59	Latitude	Y	46.677942						46.677942					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946554			834	Sample ID (Accession ID)	Rep-ID	W-1000-Taroff-10											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946561	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	31.581	mm2/mg	Single				31.581	mm2 mg-1			1.34348	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946565			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946566			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514902	20946567			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947418			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947419			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947420			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947421			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-1											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947428	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	28.909	mm2/mg	Single				28.909	mm2 mg-1			1.14709	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947432			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947433			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514953	20947434			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947435			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947436			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947437			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947438			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-2											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947445	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	28.864	mm2/mg	Single				28.864	mm2 mg-1			1.14363	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947449			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947450			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514954	20947451			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947452			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947453			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947454			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947455			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-3											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947462	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	21.765	mm2/mg	Single				21.765	mm2 mg-1			0.930567	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947466			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947467			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514955	20947468			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947469			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947470			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947471			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947472			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-4											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947479	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	31.843	mm2/mg	Single				31.843	mm2 mg-1			1.36184	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947483			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947484			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514956	20947485			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947486			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947487			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947488			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947489			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-5											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947496	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	27.437	mm2/mg	Single				27.437	mm2 mg-1			1.03098	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947500			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947501			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514957	20947502			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947503			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947504			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947505			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947506			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-6											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947513	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	37.045	mm2/mg	Single				37.045	mm2 mg-1			1.69801	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947517			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947518			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514958	20947519			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947520			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947521			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947522			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947523			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-7											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947530	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	26.662	mm2/mg	Single				26.662	mm2 mg-1			0.967327	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947534			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947535			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514959	20947536			235	Comments, notes, methods	Sampling protocol	Perez-Harguindeguy et al. 2013											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947537			61	Altitude	elevation	1308.23						1308.23	m				unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947538			60	Longitude	X	10.607131						10.607131					unpub.	lon		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947539			59	Latitude	Y	46.647387						46.647387					unpub.	lat		
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947540			834	Sample ID (Accession ID)	Rep-ID	M-1250-Taroff-8											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947547	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA not applicable	29.573	mm2/mg	Single				29.573	mm2 mg-1			1.19754	unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947551			212	Sampling date: year	Sampling year 	2015											unpub.			
Fontana	Veronika	366	Plant Traits from LTER Matsch (Mazia), Italy	Taraxacum officinale	99439	Taraxacum campylodes	2514960	20947552			327	Treatment: Exposition	Sampling site	meadows (M) and pastures (P) on south east to south west exposed slopes											unpub.		Natural environment	
