LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673403			61	Altitude	alt	2 - 636	m					315	m				Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673404			80	Mean sum of annual precipitation (PPT / MAP / TAP)	MAP	565 - 1800	mm										Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673405			62	Mean annual temperature (MAT)	MAT	9 - 11	C										Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673406			460	Precipitation distribution	Rainfall distribution	Throughout year, winter maximum											Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673407			461	Number of frost free months	no of frost free month	3 - 6											Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673408			462	Number of months with sum of evapotranspiration > precipitation	no of months with evapotranspiration>precipitation	0 - 2											Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.			
Díaz	Sandra	86	Sheffield-Iran-Spain Database	Taraxacum officinale	99439	Taraxacum campylodes	158511	1673409			193	Vegetation type / Biome	Habitat	Arable, Broad-leaved woodland, Coniferous plantation, Grassland, Heathland, Wetland											Díaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-Martí, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-Díez, G. Funes, B. Hamzehee, M. Khoshnevi, N. Pérez-Harguindeguy, M. C. Pérez-Rontomé, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-Martínez, A. Romo-Díez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.	Vegetation type		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172446	1805488	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	21.6	cm	Single				0.216	m			0.615747	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	1056718	1805489	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	29.5	cm	Single				0.295	m			1.03203	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172446	1805496			59	Latitude	lat	45.4	degree					45.4					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172446	1805497			60	Longitude	lon	71.9	degree					-71.9					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172446	1805498			61	Altitude	alt	200	m					200	m				unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	1056719	1805507	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	28.2	cm	Single				0.282	m			0.968217	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172447	1805508	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	36.9	cm	Single				0.369	m			1.35986	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172447	1805515			59	Latitude	lat	45.4	degree					45.4					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172447	1805516			60	Longitude	lon	71.9	degree					-71.9					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172447	1805517			61	Altitude	alt	200	m					200	m				unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172448	1805526	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	25.9	cm	Single				0.259	m			0.847753	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	1056720	1805527	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	33.4	cm	Single				0.334	m			1.20784	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172448	1805534			59	Latitude	lat	45.4	degree					45.4					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172448	1805535			60	Longitude	lon	71.9	degree					-71.9					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172448	1805536			61	Altitude	alt	200	m					200	m				unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172449	1805545	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	20.3	cm	Single				0.203	m			0.647649	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	1056721	1805546	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	31.1	cm	Single				0.311	m			1.10681	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172449	1805553			59	Latitude	lat	45.4	degree					45.4					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172449	1805554			60	Longitude	lon	71.9	degree					-71.9					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172449	1805555			61	Altitude	alt	200	m					200	m				unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	1056722	1805564	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	14.4	cm	Single				0.144	m			0.824136	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172450	1805565	3106	Plant height vegetative	19	Plant height vegetative	height.b(cm)	21.3	cm	Single				0.213	m			0.622936	unpub.	height.b (cm):		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172450	1805572			59	Latitude	lat	45.4	degree					45.4					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172450	1805573			60	Longitude	lon	71.9	degree					-71.9					unpub.	personal communication but questionable		
Shipley	Bill	50	Leaf and Whole Plant Traits Database	Taraxacum officile	99439	Taraxacum campylodes	172450	1805574			61	Altitude	alt	200	m					200	m				unpub.	personal communication but questionable		
Kleyer	Michael	25	The LEDA Traitbase	Allium suaveolens	2577	Allium suaveolens	173521	1834984			401	LEDA SBS number	SBS number	38745											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.			
Kleyer	Michael	25	The LEDA Traitbase	Allium suaveolens	2577	Allium suaveolens	173521	1834985	3106	Plant height vegetative	19	Plant height vegetative	single value [m]	0.225	m	Best estimate				0.225	m			0.594767	Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	mean of observation		
Kleyer	Michael	25	The LEDA Traitbase	Allium suaveolens	2577	Allium suaveolens	173521	1834986			398	Measurement method 1: method of sampling and measurement	general method	derivation from photos or drawings											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.			
Kleyer	Michael	25	The LEDA Traitbase	Allium suaveolens	2577	Allium suaveolens	173521	1834987			400	Validity	valid	1											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	validity		
Kleyer	Michael	25	The LEDA Traitbase	Allium suaveolens	2577	Allium suaveolens	173521	1834988			113	Reference / source	reference	BIOPOP April 2005											Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.	reference within LEDA	785	
